Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,726234,-,-,-,41.65,-95.74,0,354,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI,Wind Speed
2005,10,2,12,30,9,4.3
2005,10,2,13,30,147,4.9
2005,10,2,14,30,195,5.800000000000001
2005,10,2,15,30,289,6.300000000000001
2005,10,2,16,30,254,6.5
2005,10,2,17,30,466,6.6000000000000005
2005,10,2,18,30,431,6.6000000000000005
2005,10,2,19,30,514,6.6000000000000005
2005,10,2,20,30,443,6.6000000000000005
2005,10,2,21,30,298,6.7
2005,10,2,22,30,166,6.6000000000000005
2005,10,2,23,30,38,6.6000000000000005
2005,10,3,0,30,0,6.7
2005,10,3,1,30,0,6.7
2005,10,3,2,30,0,6.800000000000001
2005,10,3,3,30,0,6.7
2005,10,3,4,30,0,6.300000000000001
2005,10,3,5,30,0,5.9
2005,10,3,6,30,0,5.6000000000000005
2005,10,3,7,30,0,5.300000000000001
2005,10,3,8,30,0,5.1000000000000005
2005,10,3,9,30,0,5
2005,10,3,10,30,0,4.9
2005,10,3,11,30,0,4.800000000000001
2005,10,3,12,30,0,4.800000000000001
2005,10,3,13,30,106,5.1000000000000005
2005,10,3,14,30,280,5.7
2005,10,3,15,30,234,6
2005,10,3,16,30,369,6.300000000000001
2005,10,3,17,30,569,6.7
2005,10,3,18,30,329,7.1000000000000005
2005,10,3,19,30,306,7.300000000000001
2005,10,3,20,30,333,7.300000000000001
2005,10,3,21,30,397,7.1000000000000005
2005,10,3,22,30,221,6.7
2005,10,3,23,30,52,6.1000000000000005
2005,10,4,0,30,0,5.9
2005,10,4,1,30,0,6.1000000000000005
2005,10,4,2,30,0,6.2
2005,10,4,3,30,0,6.1000000000000005
2005,10,4,4,30,0,5.800000000000001
2005,10,4,5,30,0,5.4
2005,10,4,6,30,0,5
2005,10,4,7,30,0,4.7
2005,10,4,8,30,0,4.5
2005,10,4,9,30,0,4.4
2005,10,4,10,30,0,4.4
2005,10,4,11,30,0,4.6000000000000005
2005,10,4,12,30,0,5.1000000000000005
2005,10,4,13,30,82,5.7
2005,10,4,14,30,147,6.1000000000000005
2005,10,4,15,30,241,6.300000000000001
2005,10,4,16,30,583,6.5
2005,10,4,17,30,654,6.9
2005,10,4,18,30,617,7.300000000000001
2005,10,4,19,30,624,7.4
2005,10,4,20,30,524,7.300000000000001
2005,10,4,21,30,376,6.9
2005,10,4,22,30,207,6.5
2005,10,4,23,30,32,6.1000000000000005
2005,10,5,0,30,0,6.1000000000000005
2005,10,5,1,30,0,6.300000000000001
2005,10,5,2,30,0,6.5
2005,10,5,3,30,0,6.7
2005,10,5,4,30,0,6.7
2005,10,5,5,30,0,6.800000000000001
2005,10,5,6,30,0,6.800000000000001
2005,10,5,7,30,0,6.7
2005,10,5,8,30,0,6.5
2005,10,5,9,30,0,6
2005,10,5,10,30,0,5.4
2005,10,5,11,30,0,4.5
2005,10,5,12,30,0,4.2
2005,10,5,13,30,78,5.5
2005,10,5,14,30,129,6.800000000000001
2005,10,5,15,30,417,6.7
2005,10,5,16,30,450,6
2005,10,5,17,30,172,5.4
2005,10,5,18,30,387,5
2005,10,5,19,30,160,5
2005,10,5,20,30,261,5.300000000000001
2005,10,5,21,30,411,5.6000000000000005
2005,10,5,22,30,157,5.6000000000000005
2005,10,5,23,30,35,5.1000000000000005
2005,10,6,0,30,0,4.800000000000001
2005,10,6,1,30,0,4.9
2005,10,6,2,30,0,5.4
2005,10,6,3,30,0,6
2005,10,6,4,30,0,6.4
2005,10,6,5,30,0,6.4
2005,10,6,6,30,0,6.300000000000001
2005,10,6,7,30,0,6.1000000000000005
2005,10,6,8,30,0,5.9
2005,10,6,9,30,0,5.7
2005,10,6,10,30,0,5.5
2005,10,6,11,30,0,5.4
2005,10,6,12,30,0,5.5
2005,10,6,13,30,114,6
2005,10,6,14,30,226,6.4
2005,10,6,15,30,376,6.300000000000001
2005,10,6,16,30,521,6.1000000000000005
2005,10,6,17,30,727,5.800000000000001
2005,10,6,18,30,651,5.5
2005,10,6,19,30,686,5.2
2005,10,6,20,30,577,4.800000000000001
2005,10,6,21,30,356,4.5
2005,10,6,22,30,197,3.9000000000000004
2005,10,6,23,30,30,2.9000000000000004
2005,10,7,0,30,0,2.2
2005,10,7,1,30,0,1.9000000000000001
2005,10,7,2,30,0,2
2005,10,7,3,30,0,2.2
2005,10,7,4,30,0,2.2
2005,10,7,5,30,0,2.1
2005,10,7,6,30,0,2.1
2005,10,7,7,30,0,2.1
2005,10,7,8,30,0,1.9000000000000001
2005,10,7,9,30,0,1.6
2005,10,7,10,30,0,1.3
2005,10,7,11,30,0,1.2000000000000002
2005,10,7,12,30,0,1.6
2005,10,7,13,30,163,2
2005,10,7,14,30,354,2
2005,10,7,15,30,524,1.8
2005,10,7,16,30,647,1.6
2005,10,7,17,30,719,1.5
2005,10,7,18,30,730,1.3
2005,10,7,19,30,678,1.3
2005,10,7,20,30,570,1.5
2005,10,7,21,30,412,1.6
2005,10,7,22,30,227,1.4000000000000001
2005,10,7,23,30,47,1.1
2005,10,8,0,30,0,1.2000000000000002
2005,10,8,1,30,0,1.6
2005,10,8,2,30,0,1.8
2005,10,8,3,30,0,2
2005,10,8,4,30,0,2
2005,10,8,5,30,0,2
2005,10,8,6,30,0,2
2005,10,8,7,30,0,2
2005,10,8,8,30,0,2
2005,10,8,9,30,0,2
2005,10,8,10,30,0,2
2005,10,8,11,30,0,2
2005,10,8,12,30,0,2.5
2005,10,8,13,30,156,3
2005,10,8,14,30,345,3.4000000000000004
2005,10,8,15,30,513,3.8000000000000003
2005,10,8,16,30,639,3.7
2005,10,8,17,30,711,3.5
2005,10,8,18,30,721,3.4000000000000004
2005,10,8,19,30,670,3.3000000000000003
2005,10,8,20,30,562,3.2
2005,10,8,21,30,406,3.1
2005,10,8,22,30,220,2.3000000000000003
2005,10,8,23,30,42,1.6
2005,10,9,0,30,0,1.8
2005,10,9,1,30,0,2.2
2005,10,9,2,30,0,2.5
2005,10,9,3,30,0,2.5
2005,10,9,4,30,0,2.4000000000000004
2005,10,9,5,30,0,2.1
2005,10,9,6,30,0,2
2005,10,9,7,30,0,1.9000000000000001
2005,10,9,8,30,0,1.9000000000000001
2005,10,9,9,30,0,2
2005,10,9,10,30,0,2.2
2005,10,9,11,30,0,2.5
2005,10,9,12,30,0,3
2005,10,9,13,30,98,3.3000000000000003
2005,10,9,14,30,302,3.7
2005,10,9,15,30,442,4.2
2005,10,9,16,30,513,4.3
2005,10,9,17,30,587,4.2
2005,10,9,18,30,415,4.2
2005,10,9,19,30,523,4.1000000000000005
2005,10,9,20,30,140,3.9000000000000004
2005,10,9,21,30,254,3.7
2005,10,9,22,30,191,2.7
2005,10,9,23,30,26,1.8
2005,10,10,0,30,0,1.8
2005,10,10,1,30,0,2.1
2005,10,10,2,30,0,2.3000000000000003
2005,10,10,3,30,0,2.2
2005,10,10,4,30,0,1.8
2005,10,10,5,30,0,1.4000000000000001
2005,10,10,6,30,0,1.2000000000000002
2005,10,10,7,30,0,1.2000000000000002
2005,10,10,8,30,0,1.2000000000000002
2005,10,10,9,30,0,1.2000000000000002
2005,10,10,10,30,0,1.2000000000000002
2005,10,10,11,30,0,1.4000000000000001
2005,10,10,12,30,0,2.1
2005,10,10,13,30,43,2.4000000000000004
2005,10,10,14,30,271,2.2
2005,10,10,15,30,365,2.4000000000000004
2005,10,10,16,30,597,2.8000000000000003
2005,10,10,17,30,651,3
2005,10,10,18,30,675,2.8000000000000003
2005,10,10,19,30,623,2.5
2005,10,10,20,30,403,2.3000000000000003
2005,10,10,21,30,227,2.2
2005,10,10,22,30,145,1.6
2005,10,10,23,30,21,1.1
2005,10,11,0,30,0,1.3
2005,10,11,1,30,0,1.5
2005,10,11,2,30,0,1.8
2005,10,11,3,30,0,1.8
2005,10,11,4,30,0,1.7000000000000002
2005,10,11,5,30,0,1.7000000000000002
2005,10,11,6,30,0,1.7000000000000002
2005,10,11,7,30,0,1.6
2005,10,11,8,30,0,1.4000000000000001
2005,10,11,9,30,0,1.2000000000000002
2005,10,11,10,30,0,1.1
2005,10,11,11,30,0,1
2005,10,11,12,30,0,1.3
2005,10,11,13,30,79,1.7000000000000002
2005,10,11,14,30,161,1.7000000000000002
2005,10,11,15,30,461,1.7000000000000002
2005,10,11,16,30,587,1.9000000000000001
2005,10,11,17,30,474,2.1
2005,10,11,18,30,379,2.1
2005,10,11,19,30,198,2.1
2005,10,11,20,30,442,2.3000000000000003
2005,10,11,21,30,365,2.5
2005,10,11,22,30,138,1.8
2005,10,11,23,30,11,1.2000000000000002
2005,10,12,0,30,0,1.4000000000000001
2005,10,12,1,30,0,1.6
2005,10,12,2,30,0,2.2
2005,10,12,3,30,0,2.7
2005,10,12,4,30,0,3.1
2005,10,12,5,30,0,3.3000000000000003
2005,10,12,6,30,0,3.5
2005,10,12,7,30,0,3.7
2005,10,12,8,30,0,3.6
2005,10,12,9,30,0,3.3000000000000003
2005,10,12,10,30,0,3
2005,10,12,11,30,0,2.7
2005,10,12,12,30,0,2.5
2005,10,12,13,30,15,2.5
2005,10,12,14,30,142,2.2
2005,10,12,15,30,82,2
2005,10,12,16,30,234,2.1
2005,10,12,17,30,237,2.2
2005,10,12,18,30,203,2.2
2005,10,12,19,30,188,2.3000000000000003
2005,10,12,20,30,169,2.2
2005,10,12,21,30,62,2.1
2005,10,12,22,30,73,1.5
2005,10,12,23,30,8,0.9
2005,10,13,0,30,0,0.8
2005,10,13,1,30,0,0.8
2005,10,13,2,30,0,0.8
2005,10,13,3,30,0,0.7000000000000001
2005,10,13,4,30,0,0.7000000000000001
2005,10,13,5,30,0,0.8
2005,10,13,6,30,0,0.9
2005,10,13,7,30,0,1
2005,10,13,8,30,0,1
2005,10,13,9,30,0,1
2005,10,13,10,30,0,1
2005,10,13,11,30,0,1
2005,10,13,12,30,0,1
2005,10,13,13,30,127,1.4000000000000001
2005,10,13,14,30,307,1.7000000000000002
2005,10,13,15,30,468,2.2
2005,10,13,16,30,589,2.7
2005,10,13,17,30,657,3
2005,10,13,18,30,671,3.2
2005,10,13,19,30,623,3.2
2005,10,13,20,30,518,3.1
2005,10,13,21,30,367,2.8000000000000003
2005,10,13,22,30,188,1.8
2005,10,13,23,30,24,1.1
2005,10,14,0,30,0,1
2005,10,14,1,30,0,0.8
2005,10,14,2,30,0,1
2005,10,14,3,30,0,1.3
2005,10,14,4,30,0,1.5
2005,10,14,5,30,0,1.8
2005,10,14,6,30,0,2.1
2005,10,14,7,30,0,2.4000000000000004
2005,10,14,8,30,0,2.4000000000000004
2005,10,14,9,30,0,2
2005,10,14,10,30,0,1.6
2005,10,14,11,30,0,1.4000000000000001
2005,10,14,12,30,0,1.7000000000000002
2005,10,14,13,30,129,2.3000000000000003
2005,10,14,14,30,309,2.2
2005,10,14,15,30,471,2.1
2005,10,14,16,30,591,2.4000000000000004
2005,10,14,17,30,659,2.9000000000000004
2005,10,14,18,30,666,3.2
2005,10,14,19,30,615,3.4000000000000004
2005,10,14,20,30,509,3.7
2005,10,14,21,30,359,3.4000000000000004
2005,10,14,22,30,181,2.5
2005,10,14,23,30,21,2.1
2005,10,15,0,30,0,2.4000000000000004
2005,10,15,1,30,0,2.5
2005,10,15,2,30,0,2.5
2005,10,15,3,30,0,2.4000000000000004
2005,10,15,4,30,0,2.3000000000000003
2005,10,15,5,30,0,2
2005,10,15,6,30,0,1.8
2005,10,15,7,30,0,1.6
2005,10,15,8,30,0,1.4000000000000001
2005,10,15,9,30,0,1.3
2005,10,15,10,30,0,1.2000000000000002
2005,10,15,11,30,0,1.1
2005,10,15,12,30,0,1.1
2005,10,15,13,30,128,1.5
2005,10,15,14,30,310,1.6
2005,10,15,15,30,473,1.5
2005,10,15,16,30,596,1.4000000000000001
2005,10,15,17,30,667,1.1
2005,10,15,18,30,676,0.9
2005,10,15,19,30,623,1
2005,10,15,20,30,515,1.2000000000000002
2005,10,15,21,30,359,1.2000000000000002
2005,10,15,22,30,178,1.1
2005,10,15,23,30,18,1.2000000000000002
2005,10,16,0,30,0,1.3
2005,10,16,1,30,0,1.5
2005,10,16,2,30,0,1.6
2005,10,16,3,30,0,1.8
2005,10,16,4,30,0,1.9000000000000001
2005,10,16,5,30,0,2.1
2005,10,16,6,30,0,2.2
2005,10,16,7,30,0,2.3000000000000003
2005,10,16,8,30,0,2.5
2005,10,16,9,30,0,2.6
2005,10,16,10,30,0,2.6
2005,10,16,11,30,0,2.6
2005,10,16,12,30,0,3.1
2005,10,16,13,30,74,3.6
2005,10,16,14,30,223,3.7
2005,10,16,15,30,365,4.2
2005,10,16,16,30,400,4.6000000000000005
2005,10,16,17,30,480,4.5
2005,10,16,18,30,640,4.5
2005,10,16,19,30,570,4.6000000000000005
2005,10,16,20,30,361,4.6000000000000005
2005,10,16,21,30,299,4.2
2005,10,16,22,30,155,3.3000000000000003
2005,10,16,23,30,13,3.2
2005,10,17,0,30,0,3.7
2005,10,17,1,30,0,3.9000000000000004
2005,10,17,2,30,0,3.8000000000000003
2005,10,17,3,30,0,4.2
2005,10,17,4,30,0,4.7
2005,10,17,5,30,0,4.800000000000001
2005,10,17,6,30,0,4.7
2005,10,17,7,30,0,4.4
2005,10,17,8,30,0,3.8000000000000003
2005,10,17,9,30,0,3.1
2005,10,17,10,30,0,2.6
2005,10,17,11,30,0,2.1
2005,10,17,12,30,0,2.4000000000000004
2005,10,17,13,30,115,3.3000000000000003
2005,10,17,14,30,294,4.3
2005,10,17,15,30,458,5.1000000000000005
2005,10,17,16,30,581,5.1000000000000005
2005,10,17,17,30,648,4.800000000000001
2005,10,17,18,30,654,4.7
2005,10,17,19,30,601,4.6000000000000005
2005,10,17,20,30,491,4.4
2005,10,17,21,30,343,3.8000000000000003
2005,10,17,22,30,165,2.3000000000000003
2005,10,17,23,30,4,1.3
2005,10,18,0,30,0,1.2000000000000002
2005,10,18,1,30,0,1.1
2005,10,18,2,30,0,0.8
2005,10,18,3,30,0,0.5
2005,10,18,4,30,0,0.6000000000000001
2005,10,18,5,30,0,1
2005,10,18,6,30,0,1.2000000000000002
2005,10,18,7,30,0,1.2000000000000002
2005,10,18,8,30,0,1.3
2005,10,18,9,30,0,1.4000000000000001
2005,10,18,10,30,0,1.6
2005,10,18,11,30,0,1.8
2005,10,18,12,30,0,2.5
2005,10,18,13,30,114,3.5
2005,10,18,14,30,292,4.1000000000000005
2005,10,18,15,30,450,5.1000000000000005
2005,10,18,16,30,570,6.2
2005,10,18,17,30,639,6.6000000000000005
2005,10,18,18,30,647,6.5
2005,10,18,19,30,593,6.300000000000001
2005,10,18,20,30,431,5.9
2005,10,18,21,30,334,5.1000000000000005
2005,10,18,22,30,131,3.7
2005,10,18,23,30,0,3
2005,10,19,0,30,0,3
2005,10,19,1,30,0,2.8000000000000003
2005,10,19,2,30,0,2.3000000000000003
2005,10,19,3,30,0,3.2
2005,10,19,4,30,0,5.4
2005,10,19,5,30,0,6.6000000000000005
2005,10,19,6,30,0,6.300000000000001
2005,10,19,7,30,0,5.9
2005,10,19,8,30,0,5.7
2005,10,19,9,30,0,5.4
2005,10,19,10,30,0,4.9
2005,10,19,11,30,0,4.6000000000000005
2005,10,19,12,30,0,4.6000000000000005
2005,10,19,13,30,70,4.800000000000001
2005,10,19,14,30,193,4.9
2005,10,19,15,30,345,4.9
2005,10,19,16,30,454,4.9
2005,10,19,17,30,373,4.6000000000000005
2005,10,19,18,30,469,4.3
2005,10,19,19,30,366,4.2
2005,10,19,20,30,141,4.2
2005,10,19,21,30,164,3.8000000000000003
2005,10,19,22,30,90,2.9000000000000004
2005,10,19,23,30,0,2.4000000000000004
2005,10,20,0,30,0,2.4000000000000004
2005,10,20,1,30,0,2
2005,10,20,2,30,0,2
2005,10,20,3,30,0,2.5
2005,10,20,4,30,0,2.9000000000000004
2005,10,20,5,30,0,3
2005,10,20,6,30,0,2.8000000000000003
2005,10,20,7,30,0,2.5
2005,10,20,8,30,0,2.4000000000000004
2005,10,20,9,30,0,2.5
2005,10,20,10,30,0,2.5
2005,10,20,11,30,0,2.7
2005,10,20,12,30,0,3.2
2005,10,20,13,30,13,3.8000000000000003
2005,10,20,14,30,5,4.3
2005,10,20,15,30,119,4.800000000000001
2005,10,20,16,30,255,5.2
2005,10,20,17,30,527,5.5
2005,10,20,18,30,469,5.5
2005,10,20,19,30,536,5.4
2005,10,20,20,30,467,5.2
2005,10,20,21,30,319,4.7
2005,10,20,22,30,146,3.5
2005,10,20,23,30,0,2.3000000000000003
2005,10,21,0,30,0,1.8
2005,10,21,1,30,0,1.6
2005,10,21,2,30,0,1.5
2005,10,21,3,30,0,1.4000000000000001
2005,10,21,4,30,0,1.4000000000000001
2005,10,21,5,30,0,1.4000000000000001
2005,10,21,6,30,0,1.5
2005,10,21,7,30,0,1.5
2005,10,21,8,30,0,1.5
2005,10,21,9,30,0,1.4000000000000001
2005,10,21,10,30,0,1.3
2005,10,21,11,30,0,1.1
2005,10,21,12,30,0,1.2000000000000002
2005,10,21,13,30,7,1.5
2005,10,21,14,30,68,1.3
2005,10,21,15,30,110,1
2005,10,21,16,30,345,1.1
2005,10,21,17,30,299,1.3
2005,10,21,18,30,352,1.8
2005,10,21,19,30,474,2.5
2005,10,21,20,30,272,3
2005,10,21,21,30,315,3.2
2005,10,21,22,30,54,2.5
2005,10,21,23,30,0,2.2
2005,10,22,0,30,0,2.6
2005,10,22,1,30,0,3
2005,10,22,2,30,0,3.1
2005,10,22,3,30,0,2.8000000000000003
2005,10,22,4,30,0,2.4000000000000004
2005,10,22,5,30,0,2.1
2005,10,22,6,30,0,2
2005,10,22,7,30,0,2
2005,10,22,8,30,0,1.9000000000000001
2005,10,22,9,30,0,1.6
2005,10,22,10,30,0,1.3
2005,10,22,11,30,0,1.1
2005,10,22,12,30,0,1.3
2005,10,22,13,30,63,1.7000000000000002
2005,10,22,14,30,216,1.9000000000000001
2005,10,22,15,30,108,2
2005,10,22,16,30,171,2.2
2005,10,22,17,30,152,2.5
2005,10,22,18,30,169,2.8000000000000003
2005,10,22,19,30,266,3.1
2005,10,22,20,30,20,3.4000000000000004
2005,10,22,21,30,185,3.6
2005,10,22,22,30,12,3.4000000000000004
2005,10,22,23,30,0,3.1
2005,10,23,0,30,0,3.3000000000000003
2005,10,23,1,30,0,3.5
2005,10,23,2,30,0,3.5
2005,10,23,3,30,0,3.7
2005,10,23,4,30,0,3.9000000000000004
2005,10,23,5,30,0,3.9000000000000004
2005,10,23,6,30,0,3.9000000000000004
2005,10,23,7,30,0,4
2005,10,23,8,30,0,4.1000000000000005
2005,10,23,9,30,0,4.1000000000000005
2005,10,23,10,30,0,4
2005,10,23,11,30,0,4
2005,10,23,12,30,0,4.2
2005,10,23,13,30,13,4.800000000000001
2005,10,23,14,30,11,5.5
2005,10,23,15,30,227,6.2
2005,10,23,16,30,231,6.9
2005,10,23,17,30,269,7.2
2005,10,23,18,30,111,7.1000000000000005
2005,10,23,19,30,37,6.7
2005,10,23,20,30,63,6.300000000000001
2005,10,23,21,30,106,5.7
2005,10,23,22,30,29,4.5
2005,10,23,23,30,0,3
2005,10,24,0,30,0,2.4000000000000004
2005,10,24,1,30,0,2.4000000000000004
2005,10,24,2,30,0,2.3000000000000003
2005,10,24,3,30,0,2.3000000000000003
2005,10,24,4,30,0,2.5
2005,10,24,5,30,0,2.7
2005,10,24,6,30,0,2.8000000000000003
2005,10,24,7,30,0,2.7
2005,10,24,8,30,0,2.6
2005,10,24,9,30,0,2.5
2005,10,24,10,30,0,2.3000000000000003
2005,10,24,11,30,0,2.2
2005,10,24,12,30,0,2.5
2005,10,24,13,30,98,2.7
2005,10,24,14,30,275,2.7
2005,10,24,15,30,436,3
2005,10,24,16,30,557,3.2
2005,10,24,17,30,624,3.1
2005,10,24,18,30,559,3
2005,10,24,19,30,443,2.9000000000000004
2005,10,24,20,30,468,2.8000000000000003
2005,10,24,21,30,314,2.5
2005,10,24,22,30,138,1.7000000000000002
2005,10,24,23,30,0,1.1
2005,10,25,0,30,0,1.2000000000000002
2005,10,25,1,30,0,1.2000000000000002
2005,10,25,2,30,0,1.2000000000000002
2005,10,25,3,30,0,1.2000000000000002
2005,10,25,4,30,0,1.2000000000000002
2005,10,25,5,30,0,1.1
2005,10,25,6,30,0,1
2005,10,25,7,30,0,1
2005,10,25,8,30,0,0.9
2005,10,25,9,30,0,0.8
2005,10,25,10,30,0,0.6000000000000001
2005,10,25,11,30,0,0.5
2005,10,25,12,30,0,0.4
2005,10,25,13,30,94,0.4
2005,10,25,14,30,270,0.4
2005,10,25,15,30,430,0.6000000000000001
2005,10,25,16,30,551,1
2005,10,25,17,30,617,1.3
2005,10,25,18,30,624,1.4000000000000001
2005,10,25,19,30,571,1.5
2005,10,25,20,30,464,1.6
2005,10,25,21,30,308,1.7000000000000002
2005,10,25,22,30,131,1.3
2005,10,25,23,30,0,1.1
2005,10,26,0,30,0,1.3
2005,10,26,1,30,0,1.4000000000000001
2005,10,26,2,30,0,1.6
2005,10,26,3,30,0,1.7000000000000002
2005,10,26,4,30,0,1.8
2005,10,26,5,30,0,1.8
2005,10,26,6,30,0,1.8
2005,10,26,7,30,0,1.8
2005,10,26,8,30,0,1.7000000000000002
2005,10,26,9,30,0,1.6
2005,10,26,10,30,0,1.5
2005,10,26,11,30,0,1.6
2005,10,26,12,30,0,2
2005,10,26,13,30,87,2.8000000000000003
2005,10,26,14,30,259,3.2
2005,10,26,15,30,418,3.2
2005,10,26,16,30,534,3.4000000000000004
2005,10,26,17,30,600,3.2
2005,10,26,18,30,608,3
2005,10,26,19,30,549,2.8000000000000003
2005,10,26,20,30,449,2.5
2005,10,26,21,30,294,2.1
2005,10,26,22,30,122,1.6
2005,10,26,23,30,0,1.5
2005,10,27,0,30,0,1.9000000000000001
2005,10,27,1,30,0,2.1
2005,10,27,2,30,0,2.1
2005,10,27,3,30,0,2
2005,10,27,4,30,0,1.8
2005,10,27,5,30,0,1.6
2005,10,27,6,30,0,1.4000000000000001
2005,10,27,7,30,0,1.2000000000000002
2005,10,27,8,30,0,1.2000000000000002
2005,10,27,9,30,0,1.1
2005,10,27,10,30,0,1.1
2005,10,27,11,30,0,1.1
2005,10,27,12,30,0,1.1
2005,10,27,13,30,86,1.6
2005,10,27,14,30,261,2
2005,10,27,15,30,418,2
2005,10,27,16,30,539,2.2
2005,10,27,17,30,606,2.1
2005,10,27,18,30,613,2
2005,10,27,19,30,559,1.9000000000000001
2005,10,27,20,30,450,1.9000000000000001
2005,10,27,21,30,296,1.6
2005,10,27,22,30,121,1.2000000000000002
2005,10,27,23,30,0,1.3
2005,10,28,0,30,0,1.4000000000000001
2005,10,28,1,30,0,1.6
2005,10,28,2,30,0,1.7000000000000002
2005,10,28,3,30,0,1.7000000000000002
2005,10,28,4,30,0,1.7000000000000002
2005,10,28,5,30,0,1.7000000000000002
2005,10,28,6,30,0,1.8
2005,10,28,7,30,0,1.8
2005,10,28,8,30,0,1.8
2005,10,28,9,30,0,1.9000000000000001
2005,10,28,10,30,0,2
2005,10,28,11,30,0,2.2
2005,10,28,12,30,0,2.7
2005,10,28,13,30,84,3.5
2005,10,28,14,30,260,3.8000000000000003
2005,10,28,15,30,420,4.3
2005,10,28,16,30,541,5.1000000000000005
2005,10,28,17,30,604,5.300000000000001
2005,10,28,18,30,607,5.300000000000001
2005,10,28,19,30,554,5.300000000000001
2005,10,28,20,30,443,5.300000000000001
2005,10,28,21,30,289,4.9
2005,10,28,22,30,116,4.2
2005,10,28,23,30,0,4.1000000000000005
2005,10,29,0,30,0,4.5
2005,10,29,1,30,0,4.800000000000001
2005,10,29,2,30,0,5
2005,10,29,3,30,0,4.9
2005,10,29,4,30,0,4.9
2005,10,29,5,30,0,4.9
2005,10,29,6,30,0,4.7
2005,10,29,7,30,0,4.6000000000000005
2005,10,29,8,30,0,4.800000000000001
2005,10,29,9,30,0,5.1000000000000005
2005,10,29,10,30,0,5.800000000000001
2005,10,29,11,30,0,6.1000000000000005
2005,10,29,12,30,0,6.1000000000000005
2005,10,29,13,30,19,6.300000000000001
2005,10,29,14,30,103,6.5
2005,10,29,15,30,297,6.9
2005,10,29,16,30,349,7.6000000000000005
2005,10,29,17,30,381,8.1
2005,10,29,18,30,469,8.4
2005,10,29,19,30,452,8.3
2005,10,29,20,30,303,8
2005,10,29,21,30,230,7.300000000000001
2005,10,29,22,30,47,6.5
2005,10,29,23,30,0,6
2005,10,30,0,30,0,6
2005,10,30,1,30,0,5.9
2005,10,30,2,30,0,5.9
2005,10,30,3,30,0,5.9
2005,10,30,4,30,0,5.9
2005,10,30,5,30,0,5.7
2005,10,30,6,30,0,5.2
2005,10,30,7,30,0,4.6000000000000005
2005,10,30,8,30,0,4.1000000000000005
2005,10,30,9,30,0,3.5
2005,10,30,10,30,0,3
2005,10,30,11,30,0,2.9000000000000004
2005,10,30,12,30,0,3.1
2005,10,30,13,30,4,3.3000000000000003
2005,10,30,14,30,143,3.2
2005,10,30,15,30,361,3.2
2005,10,30,16,30,482,3.3000000000000003
2005,10,30,17,30,555,3.5
2005,10,30,18,30,569,3.7
2005,10,30,19,30,521,3.7
2005,10,30,20,30,415,3.6
2005,10,30,21,30,230,2.7
2005,10,30,22,30,76,1.6
2005,10,30,23,30,0,1.2000000000000002
2005,10,31,0,30,0,1.2000000000000002
2005,10,31,1,30,0,1.3
2005,10,31,2,30,0,1.4000000000000001
2005,10,31,3,30,0,1.7000000000000002
2005,10,31,4,30,0,2.4000000000000004
2005,10,31,5,30,0,3.4000000000000004
2005,10,31,6,30,0,4.1000000000000005
2005,10,31,7,30,0,4.4
2005,10,31,8,30,0,4.1000000000000005
2005,10,31,9,30,0,3.6
2005,10,31,10,30,0,3.1
2005,10,31,11,30,0,2.9000000000000004
2005,10,31,12,30,0,2.8000000000000003
2005,10,31,13,30,31,3
2005,10,31,14,30,164,3.4000000000000004
2005,10,31,15,30,295,4
2005,10,31,16,30,428,4.5
2005,10,31,17,30,502,5.1000000000000005
2005,10,31,18,30,592,5.800000000000001
2005,10,31,19,30,542,6.300000000000001
2005,10,31,20,30,434,6.4
2005,10,31,21,30,281,5.7
2005,10,31,22,30,109,3.7
2005,10,31,23,30,0,2.1
2010,11,1,0,30,0,2.1
2010,11,1,1,30,0,2
2010,11,1,2,30,0,2
2010,11,1,3,30,0,2.1
2010,11,1,4,30,0,2.4000000000000004
2010,11,1,5,30,0,2.5
2010,11,1,6,30,0,2.5
2010,11,1,7,30,0,2.7
2010,11,1,8,30,0,2.7
2010,11,1,9,30,0,2.5
2010,11,1,10,30,0,2.3000000000000003
2010,11,1,11,30,0,2.2
2010,11,1,12,30,0,2.1
